,date,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,fighter_1,fighter_2,location,weight_class,winner,body_abs_1,body_abs_2,body_att_1,body_att_2,body_def_1,body_def_2,body_land_1,body_land_2,clinch_abs_1,clinch_abs_2,clinch_att_1,clinch_att_2,clinch_def_1,clinch_def_2,clinch_land_1,clinch_land_2,ground_abs_1,ground_abs_2,ground_att_1,ground_att_2,ground_def_1,ground_def_2,ground_land_1,ground_land_2,head_abs_1,head_abs_2,head_att_1,head_att_2,head_def_1,head_def_2,head_land_1,head_land_2,kd_1,kd_2,leg_abs_1,leg_abs_2,leg_att_1,leg_att_2,leg_def_1,leg_def_2,leg_land_1,leg_land_2,td_abs_1,td_abs_2,td_att_1,td_att_2,td_def_1,td_def_2,td_land_1,td_land_2
1487,2022-12-17,Decision - Unanimous,3,5:00,David Dvorak,Manel Kape,"Las Vegas, Nevada, USA",Flyweight Bout,Manel Kape,19,6,12,26,7,6,6,19,5,1,2,5,0,1,1,5,9,1,1,15,6,0,1,9,33,17,68,85,52,51,17,33,0,1,6,10,14,8,2,4,10,6,0,2,3,0,0,1,2,0
1488,2022-12-17,Decision - Unanimous,3,5:00,Bryan Battle,Rinat Fakhretdinov,"Las Vegas, Nevada, USA",Welterweight Bout,Rinat Fakhretdinov,2,1,4,3,1,3,1,2,2,0,0,3,1,0,0,2,33,0,0,54,21,0,0,33,38,1,11,62,24,10,1,38,0,1,3,1,1,3,0,0,1,3,7,0,1,9,2,1,0,7
1489,2022-12-17,Decision - Unanimous,3,5:00,Rafa Garcia,Maheshate,"Las Vegas, Nevada, USA",Lightweight Bout,Rafa Garcia,8,11,17,29,21,6,11,8,1,11,13,2,1,2,11,1,1,10,21,1,0,11,10,1,16,29,70,110,94,41,29,16,0,0,1,9,11,2,1,2,9,1,0,6,11,0,0,5,6,0
1490,2022-12-17,Submission,2,3:50,Said Nurmagomedov,Saidyokub Kakhramonov,"Las Vegas, Nevada, USA",Bantamweight Bout,Said Nurmagomedov,3,3,5,3,0,2,3,3,0,4,6,1,1,2,4,0,6,0,0,19,13,0,0,6,8,3,12,27,19,9,3,8,0,0,0,1,1,0,0,0,1,0,5,0,2,12,7,2,0,5
1491,2022-12-17,Decision - Unanimous,3,5:00,Cheyanne Vlismas,Cory McKenna,"Las Vegas, Nevada, USA",Women's Strawweight Bout,Cory McKenna,3,8,13,7,4,5,8,3,2,3,3,3,1,0,3,2,2,7,8,2,0,1,7,2,17,20,54,72,55,34,20,17,0,0,2,5,7,2,0,2,5,2,2,0,0,3,1,0,0,2
1492,2022-12-17,Decision - Unanimous,3,5:00,Jake Matthews,Matthew Semelsberger,"Las Vegas, Nevada, USA",Welterweight Bout,Matthew Semelsberger,7,6,9,18,11,3,6,7,6,2,3,7,1,1,2,6,13,0,1,29,16,1,0,13,34,23,77,89,55,54,23,34,0,3,4,3,3,9,5,0,3,4,3,1,2,5,2,1,1,3
1493,2022-12-17,KO/TKO,1,3:16,Cody Brundage,Michal Oleksiejczuk,"Las Vegas, Nevada, USA",Middleweight Bout,Michal Oleksiejczuk,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,28,13,0,0,15,13,0,2,27,14,2,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0
1494,2022-12-17,KO/TKO,1,3:04,Alex Caceres,Julian Erosa,"Las Vegas, Nevada, USA",Featherweight Bout,Alex Caceres,3,3,6,4,1,3,3,3,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,0,2,9,19,11,9,10,9,2,1,0,5,4,5,7,2,1,4,5,0,0,0,0,0,0,0,0
1495,2022-12-17,KO/TKO,3,2:13,Amir Albazi,Alessandro Costa,"Las Vegas, Nevada, USA",Flyweight Bout,Amir Albazi,6,10,10,10,4,0,10,6,1,0,0,1,0,0,0,1,0,14,23,0,0,9,14,0,6,23,67,55,49,44,23,6,2,0,5,4,4,6,1,0,4,5,0,1,4,0,0,3,1,0
1496,2022-12-17,Decision - Unanimous,3,5:00,Arman Tsarukyan,Damir Ismagulov,"Las Vegas, Nevada, USA",Lightweight Bout,Arman Tsarukyan,15,12,15,21,6,3,12,15,10,2,4,11,1,2,2,10,0,1,1,1,1,0,1,0,18,14,57,60,42,43,14,18,0,0,3,8,9,5,2,1,8,3,0,7,21,0,0,14,7,0
1497,2022-12-17,KO/TKO,2,2:45,Drew Dober,King Green,"Las Vegas, Nevada, USA",Lightweight Bout,Drew Dober,17,9,21,22,5,12,9,17,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,50,16,86,113,63,70,16,50,1,0,6,9,14,7,1,5,9,6,0,0,1,1,1,1,0,0
1498,2022-12-17,Decision - Split,5,5:00,Jared Cannonier,Sean Strickland,"Las Vegas, Nevada, USA",Middleweight Bout,Jared Cannonier,24,60,88,32,8,28,60,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,57,187,365,239,130,57,126,0,0,2,24,35,3,1,11,24,2,1,0,0,1,0,0,0,1
1499,2022-12-10,Submission,3,3:41,TJ Brown,Erik Silva,"Las Vegas, Nevada, USA",Featherweight Bout,TJ Brown,6,4,5,7,1,1,4,6,7,6,7,7,0,1,6,7,1,5,6,2,1,1,5,1,12,20,33,19,7,13,20,12,0,0,3,0,0,3,0,0,0,3,3,2,7,4,1,5,2,3
1500,2022-12-10,KO/TKO,2,4:30,Billy Quarantillo,Alexander Hernandez,"Las Vegas, Nevada, USA",Featherweight Bout,Billy Quarantillo,5,17,18,9,4,1,17,5,8,21,22,11,3,1,21,8,6,14,20,9,3,6,14,6,33,61,123,70,37,62,61,33,0,0,10,9,10,15,5,1,9,10,2,2,4,6,4,2,2,2
1501,2022-12-10,KO/TKO,2,2:49,Chris Curtis,Joaquin Buckley,"Las Vegas, Nevada, USA",Middleweight Bout,Chris Curtis,15,3,5,20,5,2,3,15,2,1,1,4,2,0,1,2,0,6,8,0,0,2,6,0,27,25,72,134,107,47,25,27,1,0,8,8,10,9,1,2,8,8,0,0,0,0,0,0,0,0
1502,2022-12-10,KO/TKO,2,4:41,Edmen Shahbazyan,Dalcha Lungiambula,"Las Vegas, Nevada, USA",Middleweight Bout,Edmen Shahbazyan,11,20,25,18,7,5,20,11,1,7,10,2,1,3,7,1,0,10,25,0,0,15,10,0,6,31,78,24,18,47,31,6,0,0,6,3,4,6,0,1,3,6,0,0,0,4,4,0,0,0
1503,2022-12-10,KO/TKO,1,0:23,Jairzinho Rozenstruik,Chris Daukaus,"Las Vegas, Nevada, USA",Heavyweight Bout,Jairzinho Rozenstruik,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,4,0,0,1,3,0,1,12,21,1,0,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,2022-12-10,Submission,1,2:44,Raul Rosas Jr.,Jay Perrin,"Las Vegas, Nevada, USA",Bantamweight Bout,Raul Rosas Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,7,4,3,2,3,0,0,1,1,2,1,0,1,1,1,0,2,3,0,0,1,2,0
1505,2022-12-10,KO/TKO,3,2:29,Santiago Ponzinibbio,Alex Morono,"Las Vegas, Nevada, USA",Catch Weight Bout,Santiago Ponzinibbio,4,26,47,11,7,21,26,4,0,0,0,0,0,0,0,0,4,1,2,7,3,1,1,4,34,31,99,120,86,68,31,34,1,1,0,9,9,0,0,0,9,0,0,0,1,0,0,1,0,0
1506,2022-12-10,Submission,3,2:43,Darren Till,Dricus Du Plessis,"Las Vegas, Nevada, USA",Middleweight Bout,Dricus Du Plessis,4,6,9,7,3,3,6,4,25,1,1,40,15,0,1,25,33,5,9,48,15,4,5,33,69,26,57,123,54,31,26,69,0,0,13,3,4,17,4,1,3,13,6,1,1,6,0,0,1,6
1507,2022-12-10,Submission,2,3:10,Bryce Mitchell,Ilia Topuria,"Las Vegas, Nevada, USA",Featherweight Bout,Ilia Topuria,5,11,22,13,8,11,11,5,3,1,1,4,1,0,1,3,8,1,2,9,1,1,1,8,34,22,57,63,29,35,22,34,0,1,1,3,3,1,0,0,3,1,0,1,9,0,0,8,1,0
1508,2022-12-10,Decision - Split,5,5:00,Jan Blachowicz,Magomed Ankalaev,"Las Vegas, Nevada, USA",UFC Light Heavyweight Title Bout,Draw,19,11,17,33,14,6,11,19,6,5,7,8,2,2,5,6,22,0,1,42,20,1,0,22,49,19,71,139,90,52,19,49,0,0,10,25,29,12,2,4,25,10,2,0,0,10,8,0,0,2
1509,2022-12-10,Decision - Unanimous,3,5:00,Paddy Pimblett,Jared Gordon,"Las Vegas, Nevada, USA",Lightweight Bout,Paddy Pimblett,14,13,16,27,13,3,13,14,5,8,15,6,1,7,8,5,2,1,1,3,1,0,1,2,32,33,122,62,30,89,33,32,0,0,14,17,17,14,0,0,17,14,3,0,3,6,3,3,0,3
1510,2022-12-03,KO/TKO,2,1:14,Marcelo Rojo,Francis Marshall,"Orlando, Florida, USA",Featherweight Bout,Francis Marshall,2,4,5,2,0,1,4,2,2,2,2,2,0,0,2,2,6,5,6,7,1,1,5,6,20,20,35,78,58,15,20,20,0,1,1,7,7,1,0,0,7,1,1,0,0,3,2,0,0,1
1511,2022-12-03,Decision - Unanimous,3,5:00,Natan Levy,Genaro Valdez,"Orlando, Florida, USA",Lightweight Bout,Natan Levy,10,25,34,22,12,9,25,10,5,1,1,7,2,0,1,5,3,0,0,3,0,0,0,3,26,22,79,121,95,57,22,26,0,0,13,20,22,15,2,2,20,13,0,6,10,0,0,4,6,0
1512,2022-12-03,Decision - Unanimous,3,5:00,Darren Elkins,Jonathan Pearce,"Orlando, Florida, USA",Featherweight Bout,Jonathan Pearce,18,9,15,22,4,6,9,18,14,8,16,20,6,8,8,14,30,0,0,43,13,0,0,30,80,47,176,188,108,129,47,80,0,0,12,1,2,12,0,1,1,12,2,2,5,7,5,3,2,2
1513,2022-12-03,Decision - Unanimous,3,5:00,Michael Johnson,Marc Diakiese,"Orlando, Florida, USA",Lightweight Bout,Michael Johnson,24,37,55,31,7,18,37,24,3,3,7,3,0,4,3,3,0,1,3,0,0,2,1,0,21,37,116,80,59,79,37,21,0,0,10,9,10,16,6,1,9,10,0,0,3,6,6,3,0,0
1514,2022-12-03,Decision - Split,3,5:00,Clay Guida,Scott Holtzman,"Orlando, Florida, USA",Lightweight Bout,Clay Guida,5,23,36,13,8,13,23,5,5,5,7,6,1,2,5,5,0,3,3,0,0,0,3,0,55,30,134,146,91,104,30,55,0,0,5,13,13,7,2,0,13,5,0,4,15,0,0,11,4,0
1515,2022-12-03,Decision - Unanimous,3,5:00,Angela Hill,Emily Ducote,"Orlando, Florida, USA",Women's Strawweight Bout,Angela Hill,18,73,88,22,4,15,73,18,9,52,53,12,3,1,52,9,0,0,0,0,0,0,0,0,49,95,240,147,98,145,95,49,0,0,4,14,17,4,0,3,14,4,0,0,0,2,2,0,0,0
1516,2022-12-03,KO/TKO,2,2:45,Eryk Anders,Kyle Daukaus,"Orlando, Florida, USA",Middleweight Bout,Eryk Anders,8,14,14,9,1,0,14,8,2,6,8,2,0,2,6,2,0,20,31,1,1,11,20,0,14,27,70,55,41,43,27,14,1,0,15,8,10,15,0,2,8,15,0,1,1,8,8,0,1,0
1517,2022-12-03,KO/TKO,3,3:26,Niko Price,Phil Rowe,"Orlando, Florida, USA",Welterweight Bout,Phil Rowe,7,16,22,8,1,6,16,7,6,14,21,7,1,7,14,6,0,8,8,3,3,0,8,0,49,66,197,123,74,131,66,49,0,0,7,28,28,8,1,0,28,7,1,0,2,2,1,2,0,1
1518,2022-12-03,KO/TKO,2,4:06,Jack Hermansson,Roman Dolidze,"Orlando, Florida, USA",Middleweight Bout,Roman Dolidze,2,11,16,3,1,5,11,2,1,3,4,1,0,1,3,1,12,1,1,15,3,0,1,12,23,16,41,51,28,25,16,23,0,0,0,20,22,0,0,2,20,0,0,2,3,0,0,1,2,0
1519,2022-12-03,KO/TKO,1,0:54,Tai Tuivasa,Sergei Pavlovich,"Orlando, Florida, USA",Heavyweight Bout,Sergei Pavlovich,0,0,0,1,1,0,0,0,1,0,0,4,3,0,0,1,6,0,0,8,2,0,0,6,23,2,9,43,20,7,2,23,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1520,2022-12-03,KO/TKO,2,1:44,Matheus Nicolau,Matt Schnell,"Orlando, Florida, USA",Flyweight Bout,Matheus Nicolau,3,6,7,7,4,1,6,3,0,0,0,0,0,0,0,0,0,14,17,0,0,3,14,0,16,23,31,50,34,8,23,16,2,0,1,3,4,2,1,1,3,1,0,1,1,0,0,0,1,0
1521,2022-12-03,Submission,2,3:20,Bryan Barberena,Rafael Dos Anjos,"Orlando, Florida, USA",Welterweight Bout,Rafael Dos Anjos,17,4,6,17,0,2,4,17,3,2,2,3,0,0,2,3,14,2,2,14,0,0,2,14,3,6,18,8,5,12,6,3,0,0,0,4,5,0,0,1,4,0,4,0,0,6,2,0,0,4
1522,2022-07-16,Decision - Unanimous,3,5:00,Dwight Grant,Dustin Stoltzfus,"Elmont, New York, USA",Middleweight Bout,Dustin Stoltzfus,7,7,9,8,1,2,7,7,3,2,3,4,1,1,2,3,11,0,0,20,9,0,0,11,23,35,79,81,58,44,35,23,0,0,19,10,12,23,4,2,10,19,2,0,0,5,3,0,0,2
1523,2022-12-03,KO/TKO,4,5:00,Stephen Thompson,Kevin Holland,"Orlando, Florida, USA",Welterweight Bout,Stephen Thompson,23,42,49,29,6,7,42,23,22,13,19,23,1,6,13,22,0,0,0,0,0,0,0,0,52,103,192,131,79,89,103,52,0,0,44,18,19,50,6,1,18,44,2,0,0,6,4,0,0,2
1524,2022-07-16,KO/TKO,1,3:13,Dustin Jacoby,Da Woon Jung,"Elmont, New York, USA",Light Heavyweight Bout,Dustin Jacoby,1,1,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,26,20,8,6,6,1,0,7,7,7,9,2,0,7,7,0,0,0,0,0,0,0,0
1525,2022-07-16,KO/TKO,2,1:50,Bill Algeo,Herbert Burns,"Elmont, New York, USA",Featherweight Bout,Bill Algeo,4,6,7,4,0,1,6,4,3,2,2,3,0,0,2,3,6,24,30,8,2,6,24,6,6,21,28,8,2,7,21,6,0,0,0,1,1,0,0,0,1,0,1,1,1,2,1,0,1,1
1526,2022-07-16,Submission,2,3:28,Ricky Simon,Jack Shore,"Elmont, New York, USA",Bantamweight Bout,Ricky Simon,4,2,2,4,0,0,2,4,2,4,4,2,0,0,4,2,0,3,4,0,0,1,3,0,15,13,25,40,25,12,13,15,1,0,0,10,11,0,0,1,10,0,0,2,8,3,3,6,2,0
1527,2022-07-16,KO/TKO,2,0:28,Punahele Soriano,Dalcha Lungiambula,"Elmont, New York, USA",Middleweight Bout,Punahele Soriano,2,9,10,3,1,1,9,2,0,4,5,2,2,1,4,0,2,4,4,2,0,0,4,2,6,8,25,16,10,17,8,6,1,0,3,0,0,3,0,0,0,3,2,0,1,2,0,1,0,2
1528,2022-07-16,Decision - Unanimous,3,5:00,Lauren Murphy,Miesha Tate,"Elmont, New York, USA",Women's Flyweight Bout,Lauren Murphy,18,24,29,34,16,5,24,18,18,31,39,26,8,8,31,18,0,3,3,0,0,0,3,0,61,77,154,122,61,77,77,61,0,0,6,1,1,8,2,0,1,6,0,2,6,7,7,4,2,0
1529,2022-07-16,Decision - Majority,3,5:00,Shane Burgos,Charles Jourdain,"Elmont, New York, USA",Featherweight Bout,Shane Burgos,36,6,12,37,1,6,6,36,41,13,18,51,10,5,13,41,4,1,1,4,0,0,1,4,72,16,47,145,73,31,16,72,0,0,5,20,21,6,1,1,20,5,0,2,7,1,1,5,2,0
1530,2022-07-16,Submission,2,4:24,Matt Schnell,Sumudaerji,"Elmont, New York, USA",Flyweight Bout,Matt Schnell,10,5,5,11,1,0,5,10,13,9,12,19,6,3,9,13,10,22,29,11,1,7,22,10,37,36,70,61,24,34,36,37,0,1,11,6,6,11,0,0,6,11,0,2,3,0,0,1,2,0
1531,2022-07-16,KO/TKO,2,4:38,Li Jingliang,Muslim Salikhov,"Elmont, New York, USA",Welterweight Bout,Li Jingliang,3,12,18,6,3,6,12,3,0,6,8,1,1,2,6,0,3,2,4,4,1,2,2,3,18,13,49,48,30,36,13,18,1,0,2,13,20,2,0,7,13,2,1,1,2,4,3,1,1,1
1532,2022-07-16,Submission,2,1:48,Michelle Waterson-Gomez,Amanda Lemos,"Elmont, New York, USA",Women's Strawweight Bout,Amanda Lemos,3,7,10,5,2,3,7,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,11,7,24,23,12,17,7,11,0,0,6,15,22,7,1,7,15,6,0,1,2,0,0,1,1,0
1533,2022-07-16,KO/TKO,1,4:11,Brian Ortega,Yair Rodriguez,"Elmont, New York, USA",Featherweight Bout,Yair Rodriguez,0,3,3,0,0,0,3,0,1,7,8,1,0,1,7,1,1,0,0,1,0,0,0,1,18,18,30,41,23,12,18,18,0,0,5,1,2,5,0,1,1,5,0,1,5,0,0,4,1,0
1534,2022-07-09,KO/TKO,3,2:19,Kennedy Nzechukwu,Karl Roberson,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Kennedy Nzechukwu,4,2,6,5,1,4,2,4,0,0,0,0,0,0,0,0,0,17,21,0,0,4,17,0,4,18,37,13,9,19,18,4,0,0,1,0,0,1,0,0,0,1,0,5,7,3,3,2,5,0
1535,2022-07-09,Submission,2,3:13,David Onama,Garrett Armfield,"Las Vegas, Nevada, USA",Featherweight Bout,David Onama,4,13,17,9,5,4,13,4,1,1,3,4,3,2,1,1,0,1,3,0,0,2,1,0,15,16,55,61,46,39,16,15,0,0,2,0,0,2,0,0,0,2,0,2,6,2,2,4,2,0
1536,2022-07-09,Decision - Split,3,5:00,Antonina Shevchenko,Cortney Casey,"Las Vegas, Nevada, USA",Women's Flyweight Bout,Antonina Shevchenko,2,15,26,7,5,11,15,2,3,1,2,4,1,1,1,3,2,0,0,4,2,0,0,2,17,26,73,52,35,47,26,17,0,0,14,14,18,27,13,4,14,14,2,0,1,5,3,1,0,2
1537,2022-07-09,KO/TKO,1,3:50,Cody Brundage,Tresean Gore,"Las Vegas, Nevada, USA",Middleweight Bout,Cody Brundage,0,5,6,1,1,1,5,0,0,1,2,0,0,1,1,0,0,2,4,0,0,2,2,0,2,10,33,15,13,23,10,2,1,0,6,0,0,9,3,0,0,6,0,1,2,0,0,1,1,0
1538,2022-07-09,Decision - Split,3,5:00,Michael Johnson,Jamie Mullarkey,"Las Vegas, Nevada, USA",Lightweight Bout,Jamie Mullarkey,21,22,41,34,13,19,22,21,11,4,5,18,7,1,4,11,2,4,6,4,2,2,4,2,54,42,147,160,106,105,42,54,1,0,21,2,2,23,2,0,2,21,0,0,2,2,2,2,0,0
1539,2022-07-09,Decision - Unanimous,3,5:00,Aiemann Zahabi,Ricky Turcios,"Las Vegas, Nevada, USA",Bantamweight Bout,Aiemann Zahabi,5,9,14,21,16,5,9,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,18,59,204,190,41,18,14,0,0,8,27,32,10,2,5,27,8,0,0,0,2,2,0,0,0
1540,2022-07-09,Decision - Unanimous,3,5:00,Douglas Silva de Andrade,Said Nurmagomedov,"Las Vegas, Nevada, USA",Bantamweight Bout,Said Nurmagomedov,12,11,19,18,6,8,11,12,3,2,3,8,5,1,2,3,0,2,5,0,0,3,2,0,21,4,34,69,48,30,4,21,0,0,9,13,21,10,1,8,13,9,1,1,1,5,4,0,1,1
1541,2022-07-09,Decision - Unanimous,3,5:00,Caio Borralho,Armen Petrosyan,"Las Vegas, Nevada, USA",Middleweight Bout,Caio Borralho,3,6,8,9,6,2,6,3,0,1,2,0,0,1,1,0,15,0,0,21,6,0,0,15,2,4,15,19,17,11,4,2,0,0,26,2,2,33,7,0,2,26,0,4,5,0,0,1,4,0
1542,2022-07-09,KO/TKO,3,3:10,Jared Vanderaa,Chase Sherman,"Las Vegas, Nevada, USA",Heavyweight Bout,Chase Sherman,32,18,25,39,7,7,18,32,3,1,1,3,0,0,1,3,0,0,0,1,1,0,0,0,86,76,224,175,89,148,76,86,0,1,19,15,17,21,2,2,15,19,0,0,0,0,0,0,0,0
1543,2022-07-02,Decision - Unanimous,3,5:00,Uriah Hall,Andre Muniz,"Las Vegas, Nevada, USA",Middleweight Bout,Andre Muniz,2,0,0,3,1,0,0,2,0,0,0,1,1,0,0,0,5,3,9,6,1,6,3,5,11,6,26,31,20,20,6,11,0,0,4,0,0,5,1,0,0,4,4,0,0,10,6,0,0,4
1544,2022-07-02,Submission,1,0:45,Brad Riddell,Jalin Turner,"Las Vegas, Nevada, USA",Lightweight Bout,Jalin Turner,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,0,0,1,2,2,1,0,0,2,1,0,0,1,0,0,1,0,0
1545,2022-07-02,Decision - Unanimous,3,5:00,Ian Machado Garry,Gabe Green,"Las Vegas, Nevada, USA",Welterweight Bout,Ian Machado Garry,24,17,21,36,12,4,17,24,0,2,2,1,1,0,2,0,0,3,3,0,0,0,3,0,31,87,160,112,81,73,87,31,1,0,35,12,12,47,12,0,12,35,1,1,2,4,3,1,1,1
1546,2022-07-02,Could Not Continue,2,3:09,Pedro Munhoz,Sean O'Malley,"Las Vegas, Nevada, USA",Bantamweight Bout,NC,8,0,2,14,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,30,16,9,0,14,0,0,3,26,30,3,0,4,26,3,0,0,0,0,0,0,0,0
1547,2022-07-02,KO/TKO,2,4:47,Robbie Lawler,Bryan Barberena,"Las Vegas, Nevada, USA",Welterweight Bout,Bryan Barberena,18,15,16,20,2,1,15,18,9,3,4,12,3,1,3,9,0,0,0,0,0,0,0,0,116,65,124,280,164,59,65,116,0,0,13,1,1,16,3,0,1,13,0,0,0,0,0,0,0,0
1548,2022-07-02,Submission,2,1:32,Jim Miller,Donald Cerrone,"Las Vegas, Nevada, USA",Welterweight Bout,Jim Miller,6,6,6,8,2,0,6,6,0,0,0,0,0,0,0,0,0,7,9,0,0,2,7,0,12,16,28,20,8,12,16,12,0,0,3,2,2,5,2,0,2,3,0,1,1,0,0,0,1,0
1549,2022-07-02,Decision - Unanimous,3,5:00,Jessica Eye,Maycee Barber,"Las Vegas, Nevada, USA",Women's Flyweight Bout,Maycee Barber,16,9,10,17,1,1,9,16,35,16,19,41,6,3,16,35,5,2,2,5,0,0,2,5,45,23,48,78,33,25,23,45,0,0,2,3,4,2,0,1,3,2,0,1,4,0,0,3,1,0
1550,2022-07-09,KO/TKO,5,0:18,Rafael Dos Anjos,Rafael Fiziev,"Las Vegas, Nevada, USA",Lightweight Bout,Rafael Fiziev,27,12,14,52,25,2,12,27,1,4,4,2,1,0,4,1,1,0,0,2,1,0,0,1,32,31,80,102,70,49,31,32,0,1,5,11,16,5,0,5,11,5,0,2,16,1,1,14,2,0
1551,2022-07-02,KO/TKO,1,2:36,Sean Strickland,Alex Pereira,"Las Vegas, Nevada, USA",Middleweight Bout,Alex Pereira,12,6,8,14,2,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,15,10,11,9,5,0,1,8,0,1,11,3,1,0,8,0,0,0,0,0,0,0,0
1552,2022-07-02,Decision - Unanimous,3,5:00,Brad Tavares,Dricus Du Plessis,"Las Vegas, Nevada, USA",Middleweight Bout,Dricus Du Plessis,17,21,31,21,4,10,21,17,14,12,16,18,4,4,12,14,2,1,2,2,0,1,1,2,79,55,113,169,90,58,55,79,0,0,17,6,6,22,5,0,6,17,0,0,1,7,7,1,0,0
1553,2022-07-02,Decision - Unanimous,5,5:00,Israel Adesanya,Jared Cannonier,"Las Vegas, Nevada, USA",UFC Middleweight Title Bout,Israel Adesanya,32,26,31,40,8,5,26,32,12,2,4,14,2,2,2,12,0,0,0,0,0,0,0,0,36,60,165,89,53,105,60,36,0,0,22,30,34,28,6,4,30,22,0,0,0,4,4,0,0,0
1554,2022-06-25,Submission,1,2:27,Brian Kelleher,Mario Bautista,"Las Vegas, Nevada, USA",Bantamweight Bout,Mario Bautista,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,3,1,2,14,11,1,1,3,0,0,2,1,1,2,0,0,1,2,2,0,0,2,0,0,0,2
1555,2022-07-02,Decision - Unanimous,5,5:00,Alexander Volkanovski,Max Holloway,"Las Vegas, Nevada, USA",UFC Featherweight Title Bout,Alexander Volkanovski,42,19,24,59,17,5,19,42,18,24,32,18,0,8,24,18,0,0,0,0,0,0,0,0,64,152,316,213,149,164,152,64,0,0,21,28,32,29,8,4,28,21,0,0,0,3,3,0,0,0
1556,2022-06-25,KO/TKO,1,1:08,JP Buys,Cody Durden,"Las Vegas, Nevada, USA",Flyweight Bout,Cody Durden,2,1,1,2,0,0,1,2,1,2,2,1,0,0,2,1,14,0,0,17,3,0,0,14,21,4,7,28,7,3,4,21,0,1,0,2,3,0,0,1,2,0,0,0,2,0,0,2,0,0
1557,2022-06-25,Decision - Unanimous,3,5:00,Raulian Paiva,Sergey Morozov,"Las Vegas, Nevada, USA",Bantamweight Bout,Sergey Morozov,8,10,20,9,1,10,10,8,1,1,1,3,2,0,1,1,1,0,1,2,1,1,0,1,56,51,120,113,57,69,51,56,0,0,4,2,2,5,1,0,2,4,2,1,4,13,11,3,1,2
1558,2022-06-25,Decision - Unanimous,3,5:00,Shayilan Nuerdanbieke,TJ Brown,"Las Vegas, Nevada, USA",Featherweight Bout,Shayilan Nuerdanbieke,9,1,1,10,1,0,1,9,3,2,2,3,0,0,2,3,3,13,16,4,1,3,13,3,30,41,73,86,56,32,41,30,1,0,3,5,5,3,0,0,5,3,1,3,6,2,1,3,3,1
1559,2022-06-25,KO/TKO,1,1:15,Carlos Ulberg,Tafon Nchukwi,"Las Vegas, Nevada, USA",Light Heavyweight Bout,Carlos Ulberg,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,3,0,0,9,13,0,0,4,9,0,1,0,3,3,3,4,1,0,3,3,0,0,0,0,0,0,0,0
1560,2022-06-25,Decision - Unanimous,3,5:00,Chris Curtis,Rodolfo Vieira,"Las Vegas, Nevada, USA",Middleweight Bout,Chris Curtis,6,29,38,8,2,9,29,6,3,2,4,5,2,2,2,3,0,3,3,0,0,0,3,0,64,80,136,121,57,56,80,64,0,0,16,0,0,16,0,0,0,16,0,0,0,20,20,0,0,0
1561,2022-06-25,Decision - Unanimous,3,5:00,Nate Maness,Umar Nurmagomedov,"Las Vegas, Nevada, USA",Bantamweight Bout,Umar Nurmagomedov,10,1,1,15,5,0,1,10,0,0,0,0,0,0,0,0,57,0,0,67,10,0,0,57,60,1,19,79,19,18,1,60,0,0,4,0,0,6,2,0,0,4,3,0,0,4,1,0,0,3
1562,2022-06-25,Submission,1,3:05,Thiago Moises,Christos Giagos,"Las Vegas, Nevada, USA",Lightweight Bout,Thiago Moises,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,4,3,1,2,1,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,1,0
1563,2022-06-25,KO/TKO,2,3:04,Josh Parisian,Alan Baudot,"Las Vegas, Nevada, USA",Heavyweight Bout,Josh Parisian,8,11,11,9,1,0,11,8,11,2,4,11,0,2,2,11,15,18,25,17,2,7,18,15,34,27,53,59,25,26,27,34,0,1,7,4,4,7,0,0,4,7,0,3,4,0,0,1,3,0
